0,0.5381414633374284,0.09041916758830501,0.6734634351066416,0.2502658397825913,0.7275931520644512,27.12638469284995,14.37203977913149,78,0

1,0.12580981764009563,0.06510811308272521,0.5181677831713887,0.164689919693735,0.7796607502517623,30.763343403826788,14.288932812013744,80,2

2,0.12935950656853132,0.056704232990300335,0.48037669763404195,0.1508495917033558,0.7938381168177241,32.26334340382679,15.73453734170157,84,1

3,0.09815512916673419,0.0504003021882672,0.45487153931161667,0.138192951652031,0.8045065458207452,34.3877139979859,17.07160826554372,90,1

4,0.07173337639953534,0.04538573291731158,0.44223326300191135,0.1330005962698001,0.8066858635448136,35.977844914400805,17.14526856680031,90,1

5,0.05845340670007918,0.04146354171299709,0.4205798949663643,0.12039022001251203,0.8168271651560927,37.463009562154,17.192009461725746,87,1

6,0.05178467162095352,0.03720241770362702,0.39233874301505833,0.11317634854553885,0.8292894008056395,37.47532729103726,17.491895563127798,89,1

7,0.05040099846501885,0.03511293851499646,0.3753324603101038,0.10846531075966608,0.8387304884189325,37.07897384305835,17.519959889236123,87,1

8,0.050553439096461865,0.03219041424865395,0.3648065547819914,0.10195052862675694,0.8439309541792548,37.6122860020141,17.623016915020113,90,2

9,0.05089580973716328,0.0302917088029227,0.3350124376069113,0.0971167505088507,0.8544184290030211,38.486663311524914,17.71675592915145,84,1

10,0.03665623164402459,0.028210016740014738,0.3345552271950431,0.09241411869375697,0.8576126636455186,38.26586102719033,17.718618989670997,87,1

11,0.027306209120336593,0.026264267261468383,0.30807503351467136,0.0837092786032729,0.8656611908358509,38.18218419728233,18.25489226910722,88,1

12,0.023787140814590782,0.023227840101834426,0.29418811136772266,0.07948345215878592,0.8728993580060423,39.77341389728097,18.09444335393909,90,0

13,0.024186265967766508,0.02217416444328708,0.27442316121017524,0.07414318079504954,0.8831822759315207,40.06290890790136,18.571386452260125,87,1
